Id,URL,Title,Original Title,Author,Date,Styles,Series,Genre,Media,Location,Dimensions,Description,Wiki Description,Tags,Img,image_urls
4210,https://www.wikiart.org/en/red-grooms/your-turn-2000,Your Turn,,Red Grooms,2000,Pop Art,,genre painting,,,,,,Vendingmachine,img/full/c771badc11d27b2f778ad266a92a94dd0a56520b.jpg,https://uploads4.wikiart.org/images/red-grooms/your-turn-2000.jpg
4211,https://www.wikiart.org/en/red-grooms/easter-parade-1994,Easter Parade,,Red Grooms,,Pop Art,,sculpture,"acrylic,collage",,,,,"streets-and-squares,People",img/full/de2ec3313ab16fe958e6c8d179aa45224e656d0c.png,https://uploads8.wikiart.org/00439/images/red-grooms/screenshot-2023-04-03-at-12-20-08-am.png!Large.png
4212,https://www.wikiart.org/en/red-grooms/jackson-in-action-1997,Jackson in Action,,Red Grooms,1997,Pop Art,,portrait,,,,,,Fiction,img/full/934f51a0c7c92febde12fdcaa75710b20a636ecb.jpg,https://uploads3.wikiart.org/images/red-grooms/jackson-in-action-1997.jpg
4213,https://www.wikiart.org/en/red-grooms/the-duck-house-1994,The Duck House,,Red Grooms,,Pop Art,,sculpture,,,,,,"Restaurant,pigs",img/full/c57fd60074a1b863f2afa36d2ca1c866d8312196.png,https://uploads7.wikiart.org/00437/images/red-grooms/screenshot-2023-03-19-at-8-56-18-pm.png!Large.png
4214,https://www.wikiart.org/en/red-grooms/indian-temple-1991,Indian Temple,,Red Grooms,,Pop Art,,religious painting,acrylic,,,,,IndianMythology,img/full/2b04d939490eaea501dd3a2bb5252b858e7f63e6.png,https://uploads7.wikiart.org/00439/images/red-grooms/screenshot-2023-04-05-at-2-56-40-pm.png!Large.png
4215,https://www.wikiart.org/en/red-grooms/nude-sword-swallower-1997,Nude Sword Swallower,,Red Grooms,,Pop Art,,sculpture,wood,,,,,"Sword,male-nude",img/full/1c0adfd582f7333178aa2e2237d819928e877f9e.png,https://uploads7.wikiart.org/00439/images/red-grooms/screenshot-2023-04-05-at-2-54-49-pm.png!Large.png
4216,https://www.wikiart.org/en/paul-guiragossian/la-famille-1991,La famille,,Paul Guiragossian,1991,Expressionism,,figurative,,,,,,,img/full/99893dcb91d766e4672f347ccc3c38324f47d6a2.jpg,https://uploads4.wikiart.org/images/paul-guiragossian/la-famille-1991.jpg!Large.jpg
4217,https://www.wikiart.org/en/red-grooms/deli-2004,Deli,,Red Grooms,2004,Pop Art,,genre painting,,,,,,Textile,img/full/4b16638b9bf68695d2db8e2dd57e1ebbb68ad45d.jpg,https://uploads8.wikiart.org/images/red-grooms/deli-2004.jpg
4218,https://www.wikiart.org/en/grigor-khanjyan/vardananq,Vardananq,Վարդանանք,Grigor Khanjyan,,Expressionism,,,,,,,,Textile,img/full/8f88941842b37e6f1677bee43c3f7f7a59c030d7.jpg,https://uploads5.wikiart.org/images/grigor-khanjyan/vardananq.jpg!Large.jpg
4219,https://www.wikiart.org/en/red-grooms/strike-1992,Strike,,Red Grooms,,Pop Art,,sculpture,,,,,,"Bowling,Bowlingpin",img/full/829a9a0044c697c29bd3acb5bbcfd32f8b0ef962.png,https://uploads7.wikiart.org/00437/images/red-grooms/screenshot-2023-03-19-at-9-00-48-pm.png!Large.png
4220,https://www.wikiart.org/en/red-grooms/cleopatra-1992,Cleopatra,,Red Grooms,,"Pop Art,Naïve Art (Primitivism)",,genre painting,"watercolor,collage,paper",,,,,"Cleopatra,Leopard,Egypt",img/full/2404a28c6b0f2f44adc39840badf481eac7e086f.png,https://uploads8.wikiart.org/00437/images/red-grooms/screenshot-2023-03-20-at-12-32-33-am.png!Large.png
4221,https://www.wikiart.org/en/grigor-khanjyan/rome-1962,Rome,Рим,Grigor Khanjyan,1962,Expressionism,,cityscape,"oil,cardboard,card",,23.5 x 35 cm,,,Tower,img/full/691c29376eda5e6eb76298ada36c57003fe96453.jpg,https://uploads5.wikiart.org/images/grigor-khanjyan/rome-1962.jpg!Large.jpg
4222,https://www.wikiart.org/en/grigor-khanjyan/illustration-to-the-poem-gevorg-emin-s-sasun-dance-1975,"Illustration to the poem Gevorg Emin's ""Sasun Dance"".",Иллюстрация к поэме Геворга Эмина «Танец сасунцев».,Grigor Khanjyan,1975,Expressionism,,illustration,"oil,paper",,,,,"Folkdance,costumedesign,Tradition",img/full/06e20bb47ff03cc3fe922800bf3820edb2cc955a.jpg,https://uploads5.wikiart.org/images/grigor-khanjyan/illustration-to-the-poem-gevorg-emin-s-sasun-dance-1975.jpg
4223,https://www.wikiart.org/en/larry-bell/untitled-1967,Untitled,,Larry Bell,1967,Light and Space,,installation,"glass,metal","Tate Modern, London, UK",,,,"Displaycase,Shelf,Furniture",img/full/212d2ad0bd346efb1ad0d123a4043664b41d06d6.jpg,https://uploads4.wikiart.org/images/larry-bell/untitled-1967.jpg!Large.jpg
4224,https://www.wikiart.org/en/grigor-khanjyan/-1953,Did they teach you that in school,Մի՞թե դպրոցում ձեզ այդ են սովորեցնում,Grigor Khanjyan,,Expressionism,,genre painting,,,100 x 80 cm,,,,img/full/f9fb7909369ed15486a301b7da4d345729e3093b.jpg,https://uploads7.wikiart.org/00100/images/grigor-khanjyan/38274-b.jpg
4225,https://www.wikiart.org/en/paul-guiragossian/maternit-au-miroir-1987,Maternité au miroir,,Paul Guiragossian,1987,Expressionism,,figurative,,,,,,,img/full/75f03a542dc59abe4f500a46ccc76f47fed6443f.jpg,https://uploads3.wikiart.org/images/paul-guiragossian/maternit-au-miroir-1987.jpg!Large.jpg
4226,https://www.wikiart.org/en/grigor-khanjyan/in-the-cafe-1976,In the cafe,В кафе,Grigor Khanjyan,1976,Expressionism,,genre painting,"pastel,paper",,,,,Religiousitem,img/full/3ece201279a0b3df4083c33b2089f6ca79d31846.jpg,https://uploads2.wikiart.org/images/grigor-khanjyan/in-the-cafe-1976.jpg
4227,https://www.wikiart.org/en/paul-guiragossian/the-musician,The Musician,,Paul Guiragossian,,Expressionism,,portrait,,,,,,,img/full/22fc6076bfeff0f84f8997c2e98445dab61362d4.jpg,https://uploads0.wikiart.org/images/paul-guiragossian/the-musician.jpg
4228,https://www.wikiart.org/en/robert-grosvenor/untitled-1987,Untitled,,Robert Grosvenor,1987,Minimalism,,installation,,,,,,"Furniture,Table,Shade,Canopy",img/full/d84b4271f641b4ae4f984be658d90ee90e39b146.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1987.jpg
4229,https://www.wikiart.org/en/grigor-khanjyan/bread-love-and-dream-1964,"Bread, love and dream","Хлеб, любовь и мечта",Grigor Khanjyan,1964,Expressionism,,genre painting,"oil,canvas",,198 x 178 cm,,,,img/full/f5949804467a6949c718c51453f331479806a18a.jpg,https://uploads3.wikiart.org/images/grigor-khanjyan/bread-love-and-dream-1964.jpg!Large.jpg
4230,https://www.wikiart.org/en/robert-grosvenor/untitled-1997,Untitled,,Robert Grosvenor,1997,Minimalism,,installation,,,,,,Room,img/full/b99b290a6e96ce2a79d1529b26b9cc76bff0fd1b.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1997.jpg
4231,https://www.wikiart.org/en/paul-guiragossian/le-mariage-1986,Le Mariage,,Paul Guiragossian,1986,Expressionism,,figurative,,,,,,,img/full/0d1a2832958eb273fa57b5c8afb1aae9ae2addc9.jpg,https://uploads4.wikiart.org/images/paul-guiragossian/le-mariage-1986.jpg!Large.jpg
4232,https://www.wikiart.org/en/paul-guiragossian/la-grande-marche-1987,La Grande Marche,,Paul Guiragossian,1987,Expressionism,,figurative,,,,,,,img/full/581a7e8a6a619649d7fe9d675cac93e9d9b5a5e7.jpg,https://uploads1.wikiart.org/images/paul-guiragossian/la-grande-marche-1987.jpg!Large.jpg
4233,https://www.wikiart.org/en/robert-grosvenor/untitled-1974-1,Untitled,,Robert Grosvenor,1974,Minimalism,,abstract,,,,,,,img/full/7f4d27b02a717f879db9e078b2d673dd95722df2.jpg,https://uploads2.wikiart.org/images/robert-grosvenor/untitled-1974-1.jpg
4234,https://www.wikiart.org/en/larry-zox/temple-swift-from-the-diamond-drill-series,Temple Swift (from the Diamond Drill series),,Larry Zox,,Hard Edge Painting,,abstract,,,,,,"Pattern,Line",img/full/5a8150d83dc0523df457e6757dfcdd7e00db2c54.jpg,https://uploads4.wikiart.org/images/larry-zox/temple-swift-from-the-diamond-drill-series.jpg
4235,https://www.wikiart.org/en/larry-zox/caxambus,Caxambus,,Larry Zox,,Color Field Painting,,abstract,,,,,,Orange,img/full/3eed9812e72e657e818a76785d1745f2fab143a0.jpg,https://uploads6.wikiart.org/images/larry-zox/caxambus.jpg
4236,https://www.wikiart.org/en/larry-zox/untitled,Untitled,,Larry Zox,,Lyrical Abstraction,,abstract,,,,,,Brown,img/full/0a349aa6e842976e4f863bc9a168338f3acf9647.jpg,https://uploads6.wikiart.org/images/larry-zox/untitled.jpg
4237,https://www.wikiart.org/en/larry-zox/yours-and-mine-1993,Yours and Mine,,Larry Zox,1993,Color Field Painting,,abstract,,,,,,,img/full/5653583756b31dd8b594738d13f2fdcdbf7d08be.jpg,https://uploads8.wikiart.org/images/larry-zox/yours-and-mine-1993.jpg
4238,https://www.wikiart.org/en/larry-zox/geometric-composition,Geometric Composition,,Larry Zox,,Hard Edge Painting,,abstract,,,,,,"Constructionpaper,Leaf,Paperproduct",img/full/32a9814012a607f13e6ed51c988d2c07fd35f248.jpg,https://uploads1.wikiart.org/images/larry-zox/geometric-composition.jpg
4239,https://www.wikiart.org/en/larry-zox/abstract-with-blue-and-black,Abstract with Blue and Black,,Larry Zox,,Abstract Expressionism,,abstract,,,,,,,img/full/d366a63ed89f7f8c8741e34a930cdef622b76d19.jpg,https://uploads8.wikiart.org/images/larry-zox/abstract-with-blue-and-black.jpg
4240,https://www.wikiart.org/en/larry-zox/odon-i-1981,Odon I,,Larry Zox,1981,Lyrical Abstraction,,abstract,,,,,,,img/full/b8db0ba8f426297f57d423c1c2a5064bb80ff5ff.jpg,https://uploads1.wikiart.org/images/larry-zox/odon-i-1981.jpg!Large.jpg
4241,https://www.wikiart.org/en/paul-guiragossian/all-gresse-1989,Allégresse,,Paul Guiragossian,1989,Expressionism,,figurative,,,,,,,img/full/63250a35c678a65b9ed4f48e3355e4c998fceafc.jpg,https://uploads4.wikiart.org/images/paul-guiragossian/all-gresse-1989.jpg!Large.jpg
4242,https://www.wikiart.org/en/paul-guiragossian/claire-obscure-1987,Claire Obscure,,Paul Guiragossian,1987,Abstract Expressionism,,abstract,,,,,,,img/full/99d797be9f9e6ebefd8410e82040e553dfb06b8c.jpg,https://uploads8.wikiart.org/images/paul-guiragossian/claire-obscure-1987.jpg!Large.jpg
4243,https://www.wikiart.org/en/paul-guiragossian/dans-la-nuit-or-nostalgie-1986,Dans la Nuit or Nostalgie,,Paul Guiragossian,1986,Expressionism,,figurative,,,,,,Textile,img/full/4d47e6ce779695ae39fd7c2aeb4ae90abe87c241.jpg,https://uploads1.wikiart.org/images/paul-guiragossian/dans-la-nuit-or-nostalgie-1986.jpg!Large.jpg
4244,https://www.wikiart.org/en/larry-zox/bonac-1981,Bonac,,Larry Zox,1981,Lyrical Abstraction,,abstract,,,,,,"Brown,Leaf",img/full/c1204e4ad10907e6f9dc569dcea711a430a4c65a.jpg,https://uploads8.wikiart.org/images/larry-zox/bonac-1981.jpg
4245,https://www.wikiart.org/en/larry-zox/rotation-i-1980,Rotation I,,Larry Zox,1980,Hard Edge Painting,,abstract,,,,,,"Flag,Line",img/full/f7f7e9f8d020e756ac4d5fa8a58172f2f7b5cf46.jpg,https://uploads4.wikiart.org/images/larry-zox/rotation-i-1980.jpg
4246,https://www.wikiart.org/en/larry-zox/niagara-series-1980-1,Niagara Series,,Larry Zox,1980,Lyrical Abstraction,,abstract,,,,,,,img/full/7f48d73d275dbf55a7226e87ed3bb77a4e59e8d0.jpg,https://uploads2.wikiart.org/images/larry-zox/niagara-series-1980(1).jpg
4247,https://www.wikiart.org/en/larry-zox/untitled-1987,Untitled,,Larry Zox,1987,Lyrical Abstraction,,abstract,,,,,,Beige,img/full/a1336787f5982a73d843106fa8e1f07fba9cac90.jpg,https://uploads2.wikiart.org/images/larry-zox/untitled-1987.jpg
4248,https://www.wikiart.org/en/larry-zox/niagara-series-1980,Niagara Series,,Larry Zox,1980,Lyrical Abstraction,,abstract,,,,,,,img/full/db86e54f4ed6c331137600beab0276ba83fd8a18.jpg,https://uploads8.wikiart.org/images/larry-zox/niagara-series-1980.jpg
4249,https://www.wikiart.org/en/larry-zox/untitled-1993,Untitled,,Larry Zox,1993,Lyrical Abstraction,,abstract,,,,,,,img/full/7e86294fe92d1d23d6fc42a72b8dd7be4f36d29a.jpg,https://uploads2.wikiart.org/images/larry-zox/untitled-1993.jpg
4250,https://www.wikiart.org/en/larry-zox/double-diamond,Double Diamond,,Larry Zox,,Hard Edge Painting,,abstract,,,,,,"Orange,Line,Pattern,Font",img/full/cc645c3ee3ffc39cb5754b7b3f10e0f6ceccf15e.jpg,https://uploads3.wikiart.org/images/larry-zox/double-diamond.jpg
4251,https://www.wikiart.org/en/larry-zox/untitled-6-1980,Untitled 6,,Larry Zox,1980,Lyrical Abstraction,,abstract,,,,,,Orange,img/full/6167de463b46acb7ca3629b56490f7df889a71fe.jpg,https://uploads5.wikiart.org/images/larry-zox/untitled-6-1980.jpg!Large.jpg
4252,https://www.wikiart.org/en/larry-zox/batticaloa-from-the-diamond-drill-series,Batticaloa (from the Diamond Drill series),,Larry Zox,,Hard Edge Painting,,abstract,,,,,,Orange,img/full/d18cb2e225fcd122e585d9d59408a7705913fd29.jpg,https://uploads2.wikiart.org/images/larry-zox/batticaloa-from-the-diamond-drill-series.jpg
4253,https://www.wikiart.org/en/larry-zox/rotation-ii-1980,Rotation II,,Larry Zox,1980,Hard Edge Painting,,abstract,,,,,,"Rectangle,Flag,Line,Constructionpaper",img/full/a38a86a3948b5a4be80e3c26a4fb7c54095f4ba2.jpg,https://uploads5.wikiart.org/images/larry-zox/rotation-ii-1980.jpg
4254,https://www.wikiart.org/en/larry-zox/untitled-1-1979,Untitled 1,,Larry Zox,1979,Hard Edge Painting,,abstract,,,,,,"Orange,Line,Font,Pattern,Symmetry",img/full/0bea697f56076eedb940115722cdbaa26027e2fa.jpg,https://uploads4.wikiart.org/images/larry-zox/untitled-1-1979.jpg
4255,https://www.wikiart.org/en/larry-zox/untitled-1976,Untitled,,Larry Zox,1976,Lyrical Abstraction,,abstract,,,,,,"Sky,Naturalenvironment,Atmosphericphenomenon,Atmosphere,Ecoregion,Horizon,Line",img/full/81d0d0aadeb0b277e88c3e6d65f0870a1eeb58df.jpg,https://uploads2.wikiart.org/images/larry-zox/untitled-1976.jpg
4256,https://www.wikiart.org/en/larry-zox/red-line-i-1979,Red Line I,,Larry Zox,1979,Lyrical Abstraction,,abstract,,,,,,Orange,img/full/cf47abf7f9c9d14c3a88f107c6eb40d42a42f721.jpg,https://uploads4.wikiart.org/images/larry-zox/red-line-i-1979.jpg
4257,https://www.wikiart.org/en/larry-zox/vina-1977,Vina,,Larry Zox,1977,Lyrical Abstraction,,abstract,,,,,,Orange,img/full/6154108e0074d64a855c847da2ebecb29404c98f.jpg,https://uploads7.wikiart.org/images/larry-zox/vina-1977.jpg
4258,https://www.wikiart.org/en/larry-zox/open-white-center-1974,Open White (Center),,Larry Zox,1974,Color Field Painting,,abstract,,,,,,Paperproduct,img/full/26404c6883d46348af469f0303c3a947159e600b.jpg,https://uploads2.wikiart.org/images/larry-zox/open-white-center-1974.jpg
4259,https://www.wikiart.org/en/larry-zox/untitled-9-1979,Untitled 9,,Larry Zox,1979,Lyrical Abstraction,,abstract,,,,,,"Orange,Line",img/full/8870208dcab42045a1e05e41425933d8f4688cf5.jpg,https://uploads5.wikiart.org/images/larry-zox/untitled-9-1979.jpg!Large.jpg
4260,https://www.wikiart.org/en/larry-zox/scissors-jack-1974,Scissors Jack,,Larry Zox,1974,Hard Edge Painting,,abstract,,,,,,"Pattern,Line,Graphicdesign",img/full/61becfe4e91afa706e3c6361b57272355ca9b3b6.jpg,https://uploads7.wikiart.org/images/larry-zox/scissors-jack-1974.jpg
4261,https://www.wikiart.org/en/larry-zox/green-composition-1980,Green Composition,,Larry Zox,1980,Hard Edge Painting,,abstract,,,,,,"Turquoise,Line,Pattern,Graphicdesign",img/full/d85d32fd4d60c5e63377168bbc508a3fd768e6d0.jpg,https://uploads2.wikiart.org/images/larry-zox/green-composition-1980.jpg
4262,https://www.wikiart.org/en/larry-zox/red-line-ii-1979,Red Line II,,Larry Zox,1979,Lyrical Abstraction,,abstract,,,,,,Orange,img/full/d28edd1afe8f9e86073e6afccecc4c654fe6bd75.jpg,https://uploads6.wikiart.org/images/larry-zox/red-line-ii-1979.jpg!Large.jpg
4263,https://www.wikiart.org/en/larry-zox/untitled-1965,Untitled,,Larry Zox,1965,Hard Edge Painting,,abstract,,,,,,"Orange,Line",img/full/d27216323265e0f05b7c38ae8916a558787ce6e3.jpg,https://uploads2.wikiart.org/images/larry-zox/untitled-1965.jpg
4264,https://www.wikiart.org/en/larry-zox/untitled-rotation-series-1964,Untitled (Rotation Series),,Larry Zox,1964,Hard Edge Painting,,abstract,,,,,,"Constructionpaper,Orange,Line,Rectangle",img/full/97de1ea4e536a64e89f7bb5b4da1f2f1c1918b09.jpg,https://uploads0.wikiart.org/images/larry-zox/untitled-rotation-series-1964.jpg
4265,https://www.wikiart.org/en/larry-zox/rotation-b-1964,Rotation B,,Larry Zox,1964,Color Field Painting,,abstract,,,,,,"Orange,Line",img/full/e6249857c9d6ea6094f9b2331dd4d774ac2a60cb.jpg,https://uploads4.wikiart.org/images/larry-zox/rotation-b-1964.jpg
4266,https://www.wikiart.org/en/larry-zox/line-rotation-1964,Line Rotation,,Larry Zox,1964,Hard Edge Painting,,abstract,,,,,,"Line,Rectangle,Materialproperty,Constructionpaper",img/full/7d6af8dd02ad693c71d432a4af6250cfcec10b3e.jpg,https://uploads7.wikiart.org/images/larry-zox/line-rotation-1964.jpg
4267,https://www.wikiart.org/en/larry-zox/white-7-1963,White 7,,Larry Zox,1963,Hard Edge Painting,,abstract,,,,,,Rectangle,img/full/b55fbadc7b8d5095de1586619b7fe7d8bd5c79a1.jpg,https://uploads1.wikiart.org/images/larry-zox/white-7-1963.jpg
4268,https://www.wikiart.org/en/larry-zox/diagonal-4-1963,Diagonal 4,,Larry Zox,1963,Hard Edge Painting,,abstract,,,,,,"Orange,Line,Rectangle",img/full/7a4a1c54a56360704e22cf6816b4fb2fa5586b53.jpg,https://uploads4.wikiart.org/images/larry-zox/diagonal-4-1963.jpg
4269,https://www.wikiart.org/en/larry-zox/untitled-1964,Untitled,,Larry Zox,1964,Color Field Painting,,abstract,,,,,,"Orange,Rectangle,Line",img/full/4142bd0e90a6ba97de48bce36e808669917d9f0c.jpg,https://uploads2.wikiart.org/images/larry-zox/untitled-1964.jpg
4270,https://www.wikiart.org/en/robert-grosvenor/untitled-1974,Untitled,,Robert Grosvenor,1974,Minimalism,,abstract,,,,,,,img/full/9353cce881353335d7385b5ea2889b6d5811ba0a.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1974.jpg
4271,https://www.wikiart.org/en/robert-grosvenor/untitled-1973-2,Untitled,,Robert Grosvenor,1973,Minimalism,,sculpture,,,,,,Product,img/full/ab5afa2e1ef8eb2fe1a4cfdcc0c9615ab6bcebe9.jpg,https://uploads3.wikiart.org/images/robert-grosvenor/untitled-1973-2.jpg!Large.jpg
4272,https://www.wikiart.org/en/robert-grosvenor/untitled-1973-1,Untitled,,Robert Grosvenor,1973,Minimalism,,abstract,,,,,,Line,img/full/a2d684ea13bd73b91532efd3851d50b93e6f8414.jpg,https://uploads2.wikiart.org/images/robert-grosvenor/untitled-1973-1.jpg
4273,https://www.wikiart.org/en/larry-zox/banner-1962,Banner,,Larry Zox,1962,Hard Edge Painting,,abstract,,,,,,Line,img/full/5a22af962c4a3410f948f1529ea651237cd53a8a.jpg,https://uploads0.wikiart.org/images/larry-zox/banner-1962.jpg
4274,https://www.wikiart.org/en/robert-grosvenor/untitled-1970,Untitled,,Robert Grosvenor,1970,Minimalism,,sculpture,,,,,,"Grassland,Landlot,Highland,Hill,Sportvenue",img/full/fcc36e6382736cb118bb9edbe90d87e40dfda97d.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1970.jpg
4275,https://www.wikiart.org/en/robert-grosvenor/untitled-1968,Untitled,,Robert Grosvenor,1968,Minimalism,,sculpture,,,,,,"Landlot,Tree,Grass",img/full/531c04128c49e791f89ab5e6c1d434d5da6905ef.jpg,https://uploads1.wikiart.org/images/robert-grosvenor/untitled-1968.jpg!Large.jpg
4276,https://www.wikiart.org/en/robert-grosvenor/untitled-1973,Untitled,,Robert Grosvenor,1973,Minimalism,,abstract,,,,,,Sky,img/full/f9900cfbf78b3dea7e352eef04bb298137cea0fe.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1973.jpg
4277,https://www.wikiart.org/en/robert-grosvenor/tenerife-1966,Tenerife,,Robert Grosvenor,1966,Minimalism,,sculpture,,,,,,"Floor,Room,Hardwood,Interiordesign,Laminateflooring,Flooring",img/full/2cadbdb725bf69ad03aa2d654cf4a139caf6d44d.jpg,https://uploads1.wikiart.org/images/robert-grosvenor/tenerife-1966.jpg!Large.jpg
4278,https://www.wikiart.org/en/larry-zox/fowey-light-1974,Fowey Light,,Larry Zox,1974,Color Field Painting,,abstract,,,,,,Rectangle,img/full/cbeec8db9e68653ccafd2f9458bc7677e255d4c5.jpg,https://uploads5.wikiart.org/images/larry-zox/fowey-light-1974.jpg
4279,https://www.wikiart.org/en/robert-grosvenor/untitled-1967,Untitled,,Robert Grosvenor,1967,Minimalism,,sculpture,,,,,,"Floor,Ceiling,Line,Room",img/full/2a53d2f46e7e17431c13da33e5aa04bae5188003.jpg,https://uploads0.wikiart.org/images/robert-grosvenor/untitled-1967.jpg
4280,https://www.wikiart.org/en/larry-zox/big-bang-series-1966,Big Bang Series,,Larry Zox,1966,Hard Edge Painting,,abstract,,,,,,"Orange,Line,Pattern,Graphicdesign",img/full/dedead91f6351d5e37db38fbb5990ce8448c6a62.jpg,https://uploads1.wikiart.org/images/larry-zox/big-bang-series-1966.jpg!Large.jpg
4281,https://www.wikiart.org/en/paul-guiragossian/la-bonne-nouvelle-1980,La Bonne Nouvelle,,Paul Guiragossian,1980,Expressionism,,figurative,,,,,,,img/full/8d0c5bd09f3cbccb9bb8d2a3895b8539704f61ec.jpg,https://uploads2.wikiart.org/images/paul-guiragossian/la-bonne-nouvelle-1980.jpg!Large.jpg
4282,https://www.wikiart.org/en/larry-zox/niagara-series-iv-1980,Niagara Series IV,,Larry Zox,1980,Lyrical Abstraction,,abstract,,,,,,Orange,img/full/b9d3d9bab256b56ae6a961bea7c7d4100559e42c.jpg,https://uploads2.wikiart.org/images/larry-zox/niagara-series-iv-1980.jpg
4283,https://www.wikiart.org/en/paul-guiragossian/int-rieur-1972,Intérieur,,Paul Guiragossian,1972,Expressionism,,interior,,,,,,,img/full/19fe62460adc4447bc055321ed4dc8f2311ff86f.jpg,https://uploads3.wikiart.org/images/paul-guiragossian/int-rieur-1972.jpg!Large.jpg
4284,https://www.wikiart.org/en/paul-guiragossian/the-bride-1969,The Bride,,Paul Guiragossian,1969,Abstract Expressionism,,figurative,,,,,,Longhair,img/full/008e1fb8b8ac023f2848f53329d29ced733a467e.jpg,https://uploads2.wikiart.org/images/paul-guiragossian/the-bride-1969.jpg
4285,https://www.wikiart.org/en/paul-guiragossian/untitled-1965,Untitled,,Paul Guiragossian,1965,Expressionism,,figurative,,,,,,,img/full/9064af181b06c9cdb19bf5c3cc339828b8d9ab81.jpg,https://uploads2.wikiart.org/images/paul-guiragossian/untitled-1965.jpg!Large.jpg
4286,https://www.wikiart.org/en/paul-guiragossian/the-three-stages-of-life-1965,The Three Stages of Life,,Paul Guiragossian,1965,Abstract Expressionism,,abstract,,,,,,Skateboard,img/full/cd84fd9347b09cdaebced2f1ecb034b44da5501f.jpg,https://uploads8.wikiart.org/images/paul-guiragossian/the-three-stages-of-life-1965.jpg
4287,https://www.wikiart.org/en/paul-guiragossian/untitled-1980,Untitled,,Paul Guiragossian,1980,Expressionism,,figurative,,,,,,,img/full/7cf893d1c916f293e3ca893e9864e4f17d019c0e.jpg,https://uploads2.wikiart.org/images/paul-guiragossian/untitled-1980.jpg!Large.jpg
4288,https://www.wikiart.org/en/larry-zox/orange-time-1965,Orange Time,,Larry Zox,1965,Hard Edge Painting,,abstract,,,,,,"Orange,Line,Parallel",img/full/8fbc526d7829198094bb30677f547ae28b258a6b.jpg,https://uploads5.wikiart.org/images/larry-zox/orange-time-1965.jpg
4289,https://www.wikiart.org/en/paul-guiragossian/madonna-and-child-1960,Madonna and Child,,Paul Guiragossian,1960,Expressionism,,religious painting,,,,,,Middleages,img/full/b4e2f8b392f92859c9234c61d56b34ea0e09bfdd.jpg,https://uploads1.wikiart.org/images/paul-guiragossian/madonna-and-child-1960.jpg
4290,https://www.wikiart.org/en/red-grooms/french-revolution-1989,French Revolution,,Red Grooms,,Pop Art,,history painting,oil,,,,,French-Revolution,img/full/795696cf9fe222116cac5ee2a02997c17d04bb5c.png,https://uploads7.wikiart.org/00439/images/red-grooms/screenshot-2023-04-05-at-2-52-51-pm.png!Large.png
4291,https://www.wikiart.org/en/paul-guiragossian/the-fruit-seller-1972,The Fruit Seller,,Paul Guiragossian,1972,Expressionism,,figurative,,,,,,,img/full/ebe1789fafa6b482e0d7e4ad506d913b0b62fe95.jpg,https://uploads0.wikiart.org/images/paul-guiragossian/the-fruit-seller-1972.jpg
4292,https://www.wikiart.org/en/red-grooms/elvis-1987,Elvis,,Red Grooms,1987,Pop Art,,portrait,,,,,,Musicalinstrument,img/full/8a845bcd90ad0d906df2f980856ee0ebc2337d85.jpg,https://uploads0.wikiart.org/images/red-grooms/elvis-1987.jpg
4293,https://www.wikiart.org/en/red-grooms/de-kooning-breaks-through-1987,DE KOONING BREAKS THROUGH,,Red Grooms,,"Pop Art,Naïve Art (Primitivism)",,portrait,"collage,lithography,plexiglas",,,,,"artists-and-models,famous-people",img/full/d64b9a10eff62fc1a4395fb5ba6c781507f3c509.png,https://uploads8.wikiart.org/00437/images/red-grooms/screenshot-2023-03-20-at-12-44-07-am.png!Large.png
4294,https://www.wikiart.org/en/red-grooms/joltin-joe-takes-a-swing-1988,Joltin' Joe Takes a Swing,,Red Grooms,,Pop Art,,sculpture,"wood,oil",,,,,"Baseballplayer,Baseball,Baseballbat,Sports",img/full/648b89602463feedf8b44a7d856fc491fa4766cc.png,https://uploads7.wikiart.org/00437/images/red-grooms/screenshot-2023-03-19-at-9-03-02-pm.png!Large.png
4295,https://www.wikiart.org/en/red-grooms/mr-universe-1990,Mr. Universe,,Red Grooms,,Pop Art,,,"bronze,painted metal",,,,,"Muscle,Strongman",img/full/25fd6ef903eacef3cc14d6997f9b998114be0d27.png,https://uploads8.wikiart.org/00439/images/red-grooms/screenshot-2023-04-03-at-12-13-11-am.png!Large.png
4296,https://www.wikiart.org/en/red-grooms/charlie-chaplin-1986,Charlie Chaplin,,Red Grooms,,Pop Art,,sculpture,"lithography,paper",,,,,famous-people,img/full/2bb78680e5b1776ed85fcc3f0f643732afe61d8a.png,https://uploads8.wikiart.org/00437/images/red-grooms/screenshot-2023-03-20-at-12-23-27-am.png!Large.png
4297,https://www.wikiart.org/en/red-grooms/los-aficianados-1990,Los Aficianados,,Red Grooms,1990,Pop Art,,genre painting,,,,,,,img/full/ddb1bc235189280a924e34fc14d4741ac109832f.jpg,https://uploads1.wikiart.org/images/red-grooms/los-aficianados-1990.jpg
